url,tournament_name,tournament_date,number_players,indoor_outdoor,surface,prize_money
/en/tournaments/indian-wells/404/overview,Indian Wells,2005.03.07,96,Outdoor,Hard,"$2,974,600"
/en/tournaments/miami/403/overview,Miami,2005.03.21,96,Outdoor,Hard,"$3,450,000"
/en/tournaments/valencia/573/overview,Valencia,2005.04.04,32,Outdoor,Clay,"$400,000"
/en/tournaments/casablanca/360/overview,Casablanca,2005.04.04,32,Outdoor,Clay,"$380,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,2005.04.11,64,Outdoor,Clay,"$2,450,000"
/en/tournaments/barcelona/425/overview,Barcelona,2005.04.18,56,Outdoor,Clay,"$1,000,000"
/en/tournaments/houston/717/overview,Houston,2005.04.18,32,Outdoor,Clay,"$380,000"
/en/tournaments/estoril/468/overview,Estoril,2005.04.25,32,Outdoor,Clay,"$625,000"
/en/tournaments/munich/308/overview,Munich,2005.04.25,32,Outdoor,Clay,"$380,000"
/en/tournaments/rome/416/overview,Rome,2005.05.02,64,Outdoor,Clay,"$2,450,000"
/en/tournaments/hamburg/414/overview,Hamburg,2005.05.09,64,Outdoor,Clay,"$2,450,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,2005.05.16,32,Outdoor,Clay,"$1,500,000"
/en/tournaments/st-polten/306/overview,St. Polten,2005.05.16,32,Outdoor,Clay,"$380,000"
/en/tournaments/roland-garros/520/overview,Paris,2005.05.23,128,Outdoor,Clay,"$7,992,394"
/en/tournaments/halle/500/overview,Halle,2005.06.06,32,Outdoor,Grass,"$800,000"
/en/tournaments/london/311/overview,London,2005.06.06,56,Outdoor,Grass,"$800,000"
/en/tournaments/nottingham/741/overview,Nottingham,2005.06.13,32,Outdoor,Grass,"$380,000"
/en/tournaments/s-hertogenbosch/440/overview,s-Hertogenbosch,2005.06.13,32,Outdoor,Grass,"$380,000"
/en/tournaments/wimbledon/540/overview,London,2005.06.20,128,Outdoor,Grass,"$8,616,793"
/en/tournaments/gstaad/314/overview,Gstaad,2005.07.04,32,Outdoor,Clay,"$495,000"
/en/tournaments/bastad/316/overview,Bastad,2005.07.04,32,Outdoor,Clay,"$380,000"
/en/tournaments/newport/315/overview,Newport,2005.07.04,32,Outdoor,Grass,"$380,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,2005.07.18,48,Outdoor,Clay,"$719,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,2005.07.18,48,Outdoor,Hard,"$600,000"
/en/tournaments/amersfoort/317/overview,Amersfoort,2005.07.18,32,Outdoor,Clay,"$380,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,2005.07.25,48,Outdoor,Clay,"$760,000"
/en/tournaments/umag/439/overview,Umag,2005.07.25,32,Outdoor,Clay,"$400,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,2005.07.25,32,Outdoor,Hard,"$380,000"
/en/tournaments/washington/418/overview,Washington,2005.08.01,48,Outdoor,Hard,"$600,000"
/en/tournaments/sopot/475/overview,Sopot,2005.08.01,32,Outdoor,Clay,"$500,000"
/en/tournaments/montreal/421/overview,Montreal,2005.08.08,64,Outdoor,Hard,"$2,450,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,2005.08.15,64,Outdoor,Hard,"$2,450,000"
/en/tournaments/new-haven/3348/overview,New Haven,2005.08.22,48,Outdoor,Hard,"$675,000"
/en/tournaments/us-open/560/overview,New York,2005.08.29,128,Outdoor,Hard,"$8,200,000"
/en/tournaments/beijing/747/overview,Beijing,2005.09.12,32,Outdoor,Hard,"$500,000"
/en/tournaments/bucharest/773/overview,Bucharest,2005.09.12,32,Outdoor,Clay,"$380,000"
/en/tournaments/bangkok/1720/overview,Bangkok,2005.09.26,32,Indoor,Hard,"$550,000"
/en/tournaments/ho-chi-minh-city/890/overview,Ho Chi Minh City,2005.09.26,32,Indoor,Carpet,"$380,000"
/en/tournaments/palermo/325/overview,Palermo,2005.09.26,32,Outdoor,Clay,"$380,000"
/en/tournaments/tokyo/329/overview,Tokyo,2005.10.03,48,Outdoor,Hard,"$765,000"
/en/tournaments/metz/341/overview,Metz,2005.10.03,32,Indoor,Hard,"$380,000"
/en/tournaments/moscow/438/overview,Moscow,2005.10.10,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/stockholm/429/overview,Stockholm,2005.10.10,32,Indoor,Hard,"$800,000"
/en/tournaments/vienna/337/overview,Vienna,2005.10.10,32,Indoor,Hard,"$689,000"
/en/tournaments/madrid/1536/overview,Madrid,2005.10.17,48,Indoor,Hard,"$2,450,000"
/en/tournaments/basel/328/overview,Basel,2005.10.24,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,2005.10.24,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/lyon/7309/overview,Lyon,2005.10.24,32,Indoor,Carpet,"$800,000"
/en/tournaments/paris/352/overview,Paris,2005.10.31,48,Indoor,Carpet,"$2,450,000"
/en/tournaments/tennis-masters-cup/605/overview,,2005.11.14,8,Indoor,Carpet,"$3,700,000"
/en/tournaments/doha/451/overview,Doha,2006.01.02,32,Outdoor,Hard,"$1,000,000"
/en/tournaments/adelaide/7308/overview,Adelaide,2006.01.02,32,Outdoor,Hard,"$419,000"
/en/tournaments/chennai/891/overview,Chennai,2006.01.02,32,Outdoor,Hard,"$380,000"
/en/tournaments/auckland/301/overview,Auckland,2006.01.09,32,Outdoor,Hard,"$430,000"
/en/tournaments/sydney/338/overview,Sydney,2006.01.09,32,Outdoor,Hard,"$419,000"
/en/tournaments/australian-open/580/overview,Melbourne,2006.01.16,128,Outdoor,Hard,"$6,784,589"
/en/tournaments/delray-beach/499/overview,Delray Beach,2006.01.30,32,Outdoor,Hard,"$380,000"
/en/tournaments/vina-del-mar/8996/overview,Vina Del Mar,2006.01.30,32,Outdoor,Clay,"$380,000"
/en/tournaments/zagreb/2276/overview,Zagreb,2006.01.30,32,Indoor,Carpet,"$380,000"
/en/tournaments/marseille/496/overview,Marseille,2006.02.13,32,Indoor,Hard,"$600,000"
/en/tournaments/buenos-aires/506/overview,Buenos Aires,2006.02.13,32,Outdoor,Clay,"$425,000"
/en/tournaments/san-jose/424/overview,San Jose,2006.02.13,32,Indoor,Hard,"$380,000"
/en/tournaments/rotterdam/407/overview,Rotterdam,2006.02.20,32,Indoor,Hard,"$925,000"
/en/tournaments/memphis/402/overview,Memphis,2006.02.20,32,Indoor,Hard,"$690,000"
/en/tournaments/costa-do-sauipe/533/overview,Costa do Sauipe,2006.02.20,32,Outdoor,Clay,"$380,000"
/en/tournaments/dubai/495/overview,Dubai,2006.02.27,32,Outdoor,Hard,"$1,000,000"
/en/tournaments/acapulco/807/overview,Acapulco,2006.02.27,32,Outdoor,Clay,"$690,000"
/en/tournaments/las-vegas/433/overview,Las Vegas,2006.02.27,32,Outdoor,Hard,"$380,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,2006.03.06,96,Outdoor,Hard,"$3,169,600"
/en/tournaments/miami/403/overview,Miami,2006.03.20,96,Outdoor,Hard,"$3,450,000"
/en/tournaments/valencia/573/overview,Valencia,2006.04.10,32,Outdoor,Clay,"$400,000"
/en/tournaments/houston/717/overview,Houston,2006.04.10,32,Outdoor,Clay,"$380,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,2006.04.17,64,Outdoor,Clay,"$2,450,000"
/en/tournaments/barcelona/425/overview,Barcelona,2006.04.24,56,Outdoor,Clay,"$1,000,000"
/en/tournaments/casablanca/360/overview,Casablanca,2006.04.24,32,Outdoor,Clay,"$380,000"
/en/tournaments/estoril/468/overview,Estoril,2006.05.01,32,Outdoor,Clay,"$625,000"
/en/tournaments/munich/308/overview,Munich,2006.05.01,32,Outdoor,Clay,"$380,000"
/en/tournaments/rome/416/overview,Rome,2006.05.08,64,Outdoor,Clay,"$2,450,000"
/en/tournaments/hamburg/414/overview,Hamburg,2006.05.15,64,Outdoor,Clay,"$2,450,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,2006.05.22,32,Outdoor,Clay,"$1,764,706"
/en/tournaments/portschach/306/overview,Portschach,2006.05.22,32,Outdoor,Clay,"$380,000"
/en/tournaments/roland-garros/520/overview,Paris,2006.05.29,128,Outdoor,Clay,"$8,543,691"
/en/tournaments/halle/500/overview,Halle,2006.06.12,32,Outdoor,Grass,"$800,000"
/en/tournaments/london/311/overview,London,2006.06.12,56,Outdoor,Grass,"$800,000"
/en/tournaments/nottingham/741/overview,Nottingham,2006.06.19,32,Outdoor,Grass,"$380,000"
/en/tournaments/s-hertogenbosch/440/overview,s-Hertogenbosch,2006.06.19,32,Outdoor,Grass,"$380,000"
/en/tournaments/wimbledon/540/overview,London,2006.06.26,128,Outdoor,Grass,"$8,847,338"
/en/tournaments/gstaad/314/overview,Gstaad,2006.07.10,32,Outdoor,Clay,"$495,000"
/en/tournaments/bastad/316/overview,Bastad,2006.07.10,32,Outdoor,Clay,"$380,000"
/en/tournaments/newport/315/overview,Newport,2006.07.10,32,Outdoor,Grass,"$380,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,2006.07.17,48,Outdoor,Clay,"$690,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,2006.07.17,48,Outdoor,Hard,"$600,000"
/en/tournaments/amersfoort/317/overview,Amersfoort,2006.07.17,32,Outdoor,Clay,"$380,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,2006.07.24,48,Outdoor,Clay,"$760,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,2006.07.24,32,Outdoor,Hard,"$500,000"
/en/tournaments/umag/439/overview,Umag,2006.07.24,32,Outdoor,Clay,"$400,000"
/en/tournaments/washington/418/overview,Washington,2006.07.31,48,Outdoor,Hard,"$600,000"
/en/tournaments/sopot/475/overview,Sopot,2006.07.31,32,Outdoor,Clay,"$500,000"
/en/tournaments/toronto/421/overview,Toronto,2006.08.07,64,Outdoor,Hard,"$2,450,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,2006.08.14,64,Outdoor,Hard,"$2,450,000"
/en/tournaments/new-haven/3348/overview,New Haven,2006.08.21,48,Outdoor,Hard,"$675,000"
/en/tournaments/us-open/560/overview,New York,2006.08.28,128,Outdoor,Hard,"$8,332,000"
/en/tournaments/beijing/747/overview,Beijing,2006.09.11,32,Outdoor,Hard,"$500,000"
/en/tournaments/bucharest/773/overview,Bucharest,2006.09.11,32,Outdoor,Clay,"$380,000"
/en/tournaments/bangkok/1720/overview,Bangkok,2006.09.25,32,Indoor,Hard,"$550,000"
/en/tournaments/mumbai/3465/overview,Mumbai,2006.09.25,32,Outdoor,Hard,"$380,000"
/en/tournaments/palermo/325/overview,Palermo,2006.09.25,32,Outdoor,Clay,"$380,000"
/en/tournaments/tokyo/329/overview,Tokyo,2006.10.02,48,Outdoor,Hard,"$765,000"
/en/tournaments/metz/341/overview,Metz,2006.10.02,32,Indoor,Hard,"$380,000"
/en/tournaments/moscow/438/overview,Moscow,2006.10.09,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/stockholm/429/overview,Stockholm,2006.10.09,32,Indoor,Hard,"$800,000"
/en/tournaments/vienna/337/overview,Vienna,2006.10.09,32,Indoor,Hard,"$690,000"
/en/tournaments/madrid/1536/overview,Madrid,2006.10.16,48,Indoor,Hard,"$2,450,000"
/en/tournaments/basel/328/overview,Basel,2006.10.23,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,2006.10.23,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/lyon/7309/overview,Lyon,2006.10.23,32,Indoor,Carpet,"$800,000"
/en/tournaments/paris/352/overview,Paris,2006.10.30,48,Indoor,Carpet,"$2,450,000"
/en/tournaments/tennis-masters-cup/605/overview,,2006.11.13,8,Indoor,Hard,"$3,700,000"
/en/tournaments/doha/451/overview,Doha,2007.01.01,32,Outdoor,Hard,"$1,000,000"
/en/tournaments/adelaide/7308/overview,Adelaide,2007.01.01,32,Outdoor,Hard,"$436,000"
/en/tournaments/chennai/891/overview,Chennai,2007.01.01,32,Outdoor,Hard,"$416,000"
/en/tournaments/sydney/338/overview,Sydney,2007.01.08,32,Outdoor,Hard,"$436,000"
/en/tournaments/auckland/301/overview,Auckland,2007.01.08,32,Outdoor,Hard,"$416,000"
/en/tournaments/australian-open/580/overview,Melbourne,2007.01.15,128,Outdoor,Hard,"$7,297,052"
/en/tournaments/delray-beach/499/overview,Delray Beach,2007.01.28,32,Outdoor,Hard,"$416,000"
/en/tournaments/vina-del-mar/8996/overview,Vina Del Mar,2007.01.29,24,Outdoor,Clay,"$448,000"
/en/tournaments/zagreb/2276/overview,Zagreb,2007.01.29,32,Indoor,Carpet,"$416,000"
/en/tournaments/marseille/496/overview,Marseille,2007.02.12,32,Indoor,Hard,"$600,000"
/en/tournaments/costa-do-sauipe/533/overview,Costa do Sauipe,2007.02.12,32,Outdoor,Clay,"$456,000"
/en/tournaments/san-jose/424/overview,San Jose,2007.02.12,32,Indoor,Hard,"$416,000"
/en/tournaments/rotterdam/407/overview,Rotterdam,2007.02.19,32,Indoor,Hard,"$925,000"
/en/tournaments/memphis/402/overview,Memphis,2007.02.19,32,Indoor,Hard,"$757,000"
/en/tournaments/buenos-aires/506/overview,Buenos Aires,2007.02.19,32,Outdoor,Clay,"$445,000"
/en/tournaments/dubai/495/overview,Dubai,2007.02.26,32,Outdoor,Hard,"$1,426,250"
/en/tournaments/acapulco/807/overview,Acapulco,2007.02.26,32,Outdoor,Clay,"$757,000"
/en/tournaments/las-vegas/433/overview,Las Vegas,2007.02.26,32,Outdoor,Hard,"$416,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,2007.03.05,96,Outdoor,Hard,"$3,285,000"
/en/tournaments/miami/403/overview,Miami,2007.03.19,96,Outdoor,Hard,"$3,450,000"
/en/tournaments/houston/717/overview,Houston,2007.04.09,32,Outdoor,Clay,"$416,000"
/en/tournaments/valencia/573/overview,Valencia,2007.04.09,32,Outdoor,Clay,"$416,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,2007.04.15,56,Outdoor,Clay,"$2,450,000"
/en/tournaments/barcelona/425/overview,Barcelona,2007.04.23,56,Outdoor,Clay,"$1,000,000"
/en/tournaments/casablanca/360/overview,Casablanca,2007.04.23,32,Outdoor,Clay,"$416,000"
/en/tournaments/estoril/468/overview,Estoril,2007.04.29,32,Outdoor,Clay,"$625,000"
/en/tournaments/munich/308/overview,Munich,2007.04.30,32,Outdoor,Clay,"$416,000"
/en/tournaments/rome/416/overview,Rome,2007.05.07,56,Outdoor,Clay,"$2,450,000"
/en/tournaments/hamburg/414/overview,Hamburg,2007.05.14,56,Outdoor,Clay,"$2,450,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,2007.05.20,32,Outdoor,Clay,"$1,680,500"
/en/tournaments/portschach/306/overview,Portschach,2007.05.20,32,Outdoor,Clay,"$416,000"
/en/tournaments/roland-garros/520/overview,Paris,2007.05.28,128,Outdoor,Clay,"$9,334,932"
/en/tournaments/halle/500/overview,Halle,2007.06.11,32,Outdoor,Grass,"$800,000"
/en/tournaments/london/311/overview,London,2007.06.11,56,Outdoor,Grass,"$800,000"
/en/tournaments/s-hertogenbosch/440/overview,s-Hertogenbosch,2007.06.17,32,Outdoor,Grass,"$416,000"
/en/tournaments/nottingham/741/overview,Nottingham,2007.06.18,32,Outdoor,Grass,"$416,000"
/en/tournaments/wimbledon/540/overview,London,2007.06.25,128,Outdoor,Grass,"$10,039,193"
/en/tournaments/gstaad/314/overview,Gstaad,2007.07.09,32,Outdoor,Clay,"$496,000"
/en/tournaments/bastad/316/overview,Bastad,2007.07.09,32,Outdoor,Clay,"$416,000"
/en/tournaments/newport/315/overview,Newport,2007.07.09,32,Outdoor,Grass,"$416,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,2007.07.16,32,Outdoor,Clay,"$757,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,2007.07.16,32,Outdoor,Hard,"$525,000"
/en/tournaments/amersfoort/317/overview,Amersfoort,2007.07.16,32,Outdoor,Clay,"$416,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,2007.07.23,48,Outdoor,Clay,"$735,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,2007.07.23,32,Outdoor,Hard,"$525,000"
/en/tournaments/umag/439/overview,Umag,2007.07.23,32,Outdoor,Clay,"$416,000"
/en/tournaments/washington/418/overview,Washington,2007.07.29,48,Outdoor,Hard,"$600,000"
/en/tournaments/sopot/475/overview,Sopot,2007.07.30,32,Outdoor,Clay,"$500,000"
/en/tournaments/montreal/421/overview,Montreal,2007.08.05,56,Outdoor,Hard,"$2,450,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,2007.08.13,56,Outdoor,Hard,"$2,450,000"
/en/tournaments/new-haven/3348/overview,New Haven,2007.08.19,48,Outdoor,Hard,"$675,000"
/en/tournaments/us-open/560/overview,New York,2007.08.27,128,Outdoor,Hard,"$8,848,000"
/en/tournaments/beijing/747/overview,Beijing,2007.09.10,32,Outdoor,Hard,"$500,000"
/en/tournaments/bucharest/773/overview,Bucharest,2007.09.10,32,Outdoor,Clay,"$416,000"
/en/tournaments/bangkok/1720/overview,Bangkok,2007.09.24,32,Indoor,Hard,"$550,000"
/en/tournaments/mumbai/3465/overview,Mumbai,2007.09.24,32,Outdoor,Hard,"$416,000"
/en/tournaments/tokyo/329/overview,Tokyo,2007.10.01,48,Outdoor,Hard,"$832,000"
/en/tournaments/metz/341/overview,Metz,2007.10.01,32,Indoor,Hard,"$416,000"
/en/tournaments/stockholm/429/overview,Stockholm,2007.10.07,32,Indoor,Hard,"$800,000"
/en/tournaments/vienna/337/overview,Vienna,2007.10.07,32,Indoor,Hard,"$757,000"
/en/tournaments/moscow/438/overview,Moscow,2007.10.08,32,Indoor,Hard,"$1,000,000"
/en/tournaments/madrid/1536/overview,Madrid,2007.10.15,48,Indoor,Hard,"$2,450,000"
/en/tournaments/basel/328/overview,Basel,2007.10.22,32,Indoor,Hard,"$1,000,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,2007.10.22,32,Indoor,Carpet,"$1,000,000"
/en/tournaments/lyon/7309/overview,Lyon,2007.10.22,32,Indoor,Carpet,"$800,000"
/en/tournaments/paris/352/overview,Paris,2007.10.28,48,Indoor,Hard,"$2,450,000"
/en/tournaments/tennis-masters-cup/605/overview,,2007.11.12,8,Indoor,Hard,"$3,800,000"
/en/tournaments/doha/451/overview,Doha,2007.12.31,32,Outdoor,Hard,"$1,049,000"
/en/tournaments/adelaide/7308/overview,Adelaide,2007.12.31,32,Outdoor,Hard,"$465,000"
/en/tournaments/chennai/891/overview,Chennai,2007.12.31,32,Outdoor,Hard,"$436,000"
/en/tournaments/sydney/338/overview,Sydney,2008.01.07,32,Outdoor,Hard,"$465,000"
/en/tournaments/auckland/301/overview,Auckland,2008.01.07,32,Outdoor,Hard,"$464,000"
/en/tournaments/australian-open/580/overview,Melbourne,2008.01.14,128,Outdoor,Hard,"A$9,609,870"
/en/tournaments/vina-del-mar/8996/overview,Vina Del Mar,2008.01.28,32,Outdoor,Clay,"$462,000"
/en/tournaments/marseille/496/overview,Marseille,2008.02.11,32,Indoor,Hard,"€534,000"
/en/tournaments/costa-do-sauipe/533/overview,Costa do Sauipe,2008.02.11,32,Outdoor,Clay,"$485,000"
/en/tournaments/delray-beach/499/overview,Delray Beach,2008.02.11,32,Outdoor,Hard,"$436,000"
/en/tournaments/rotterdam/407/overview,Rotterdam,2008.02.18,32,Indoor,Hard,"€824,000"
/en/tournaments/buenos-aires/506/overview,Buenos Aires,2008.02.18,32,Outdoor,Clay,"$466,000"
/en/tournaments/san-jose/424/overview,San Jose,2008.02.18,32,Indoor,Hard,"$436,000"
/en/tournaments/acapulco/807/overview,Acapulco,2008.02.25,32,Outdoor,Clay,"$794,000"
/en/tournaments/memphis/402/overview,Memphis,2008.02.25,32,Indoor,Hard,"$769,000"
/en/tournaments/zagreb/2276/overview,Zagreb,2008.02.25,32,Indoor,Hard,"€370,000"
/en/tournaments/dubai/495/overview,Dubai,2008.03.03,32,Outdoor,Hard,"$1,426,000"
/en/tournaments/las-vegas/433/overview,Las Vegas,2008.03.03,32,Outdoor,Hard,"$436,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,2008.03.13,96,Outdoor,Hard,"$3,677,245"
/en/tournaments/miami/403/overview,Miami,2008.03.27,96,Outdoor,Hard,"$3,770,000"
/en/tournaments/houston/717/overview,Houston,2008.04.14,32,Outdoor,Clay,"$436,000"
/en/tournaments/estoril/468/overview,Estoril,2008.04.14,32,Outdoor,Clay,"€370,000"
/en/tournaments/valencia/573/overview,Valencia,2008.04.14,32,Outdoor,Clay,"€370,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,2008.04.20,56,Outdoor,Clay,"€2,270,000"
/en/tournaments/barcelona/425/overview,Barcelona,2008.04.28,56,Outdoor,Clay,"€824,000"
/en/tournaments/munich/308/overview,Munich,2008.04.28,32,Outdoor,Clay,"€370,000"
/en/tournaments/rome/416/overview,Rome,2008.05.05,56,Outdoor,Clay,"€2,270,000"
/en/tournaments/hamburg/414/overview,Hamburg,2008.05.11,56,Outdoor,Clay,"€2,270,000"
/en/tournaments/dusseldorf/615/overview,Dusseldorf,2008.05.18,32,Outdoor,Clay,"€1,692,000"
/en/tournaments/casablanca/360/overview,Casablanca,2008.05.18,32,Outdoor,Clay,"€370,000"
/en/tournaments/portschach/306/overview,Portschach,2008.05.18,32,Outdoor,Clay,"€370,000"
/en/tournaments/roland-garros/520/overview,Paris,2008.05.25,128,Outdoor,Clay,"€7,077,680"
/en/tournaments/halle/500/overview,Halle,2008.06.09,32,Outdoor,Grass,"€713,000"
/en/tournaments/london/311/overview,London,2008.06.09,56,Outdoor,Grass,"€713,000"
/en/tournaments/warsaw/475/overview,Warsaw,2008.06.09,32,Outdoor,Clay,"€425,000"
/en/tournaments/s-hertogenbosch/440/overview,'s-Hertogenbosch,2008.06.15,32,Outdoor,Grass,"€370,000"
/en/tournaments/nottingham/741/overview,Nottingham,2008.06.16,32,Outdoor,Grass,"€370,000"
/en/tournaments/wimbledon/540/overview,London,2008.06.23,128,Outdoor,Grass,"£5,257,000"
/en/tournaments/stuttgart/321/overview,Stuttgart,2008.07.07,28,Outdoor,Clay,"€568,000"
/en/tournaments/gstaad/314/overview,Gstaad,2008.07.07,28,Outdoor,Clay,"€389,000"
/en/tournaments/newport/315/overview,Newport,2008.07.07,28,Outdoor,Grass,"$385,000"
/en/tournaments/bastad/316/overview,Bastad,2008.07.07,28,Outdoor,Clay,"€326,000"
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,2008.07.14,32,Outdoor,Clay,"€571,000"
/en/tournaments/indianapolis/419/overview,Indianapolis,2008.07.14,32,Outdoor,Hard,"$525,000"
/en/tournaments/amersfoort/317/overview,Amersfoort,2008.07.14,28,Outdoor,Clay,"€326,000"
/en/tournaments/umag/439/overview,Umag,2008.07.14,28,Outdoor,Clay,"€326,000"
/en/tournaments/toronto/421/overview,Toronto,2008.07.21,56,Outdoor,Hard,"$2,615,000"
/en/tournaments/cincinnati/422/overview,Cincinnati,2008.07.28,56,Outdoor,Hard,"$2,615,000"
/en/tournaments/los-angeles/423/overview,Los Angeles,2008.08.04,28,Outdoor,Hard,"$475,000"
/en/tournaments/washington/418/overview,Washington,2008.08.10,32,Outdoor,Hard,"$508,000"
/en/tournaments/beijing/96/overview,Beijing,2008.08.11,64,Outdoor,Hard,
/en/tournaments/new-haven/3348/overview,New Haven,2008.08.17,48,Outdoor,Hard,"$708,000"
/en/tournaments/us-open/560/overview,New York,2008.08.25,128,Outdoor,Hard,"$9,350,000"
/en/tournaments/bucharest/773/overview,Bucharest,2008.09.08,32,Outdoor,Clay,"€370,000"
/en/tournaments/bangkok/1720/overview,Bangkok,2008.09.22,28,Indoor,Hard,"$576,000"
/en/tournaments/beijing/747/overview,Beijing,2008.09.22,28,Outdoor,Hard,"$524,000"
/en/tournaments/tokyo/329/overview,Tokyo,2008.09.29,48,Outdoor,Hard,"$869,000"
/en/tournaments/metz/341/overview,Metz,2008.09.29,32,Indoor,Hard,"€370,000"
/en/tournaments/moscow/438/overview,Moscow,2008.10.06,32,Indoor,Hard,"$1,049,000"
/en/tournaments/stockholm/429/overview,Stockholm,2008.10.06,32,Indoor,Hard,"€713,000"
/en/tournaments/vienna/337/overview,Vienna,2008.10.06,32,Indoor,Hard,"€674,000"
/en/tournaments/madrid/1536/overview,Madrid,2008.10.12,48,Indoor,Hard,"€2,270,000"
/en/tournaments/st-petersburg/568/overview,St. Petersburg,2008.10.20,32,Indoor,Hard,"$1,049,000"
/en/tournaments/basel/328/overview,Basel,2008.10.20,32,Indoor,Hard,"€891,000"
/en/tournaments/lyon/7309/overview,Lyon,2008.10.20,32,Indoor,Carpet,"€713,000"
/en/tournaments/paris/352/overview,Paris,2008.10.26,48,Indoor,Hard,"€2,270,000"
/en/tournaments/tennis-masters-cup/605/overview,,2008.11.09,8,Indoor,Hard,"$3,800,000"
/en/tournaments/brisbane/339/overview,Brisbane,2009.01.04,32,Outdoor,Hard,"$484,750"
/en/tournaments/doha/451/overview,Doha,2009.01.05,32,Outdoor,Hard,"$1,110,250"
/en/tournaments/chennai/891/overview,Chennai,2009.01.05,32,Outdoor,Hard,"$450,000"
/en/tournaments/sydney/338/overview,Sydney,2009.01.12,28,Outdoor,Hard,"$484,750"
/en/tournaments/auckland/301/overview,Auckland,2009.01.12,28,Outdoor,Hard,"$480,750"
/en/tournaments/australian-open/580/overview,Melbourne,2009.01.19,128,Outdoor,Hard,"A$10,712,240"
/en/tournaments/johannesburg/5012/overview,Johannesburg,2009.02.02,32,Outdoor,Hard,"$500,000"
/en/tournaments/vina-del-mar/8996/overview,Vina Del Mar,2009.02.02,28,Outdoor,Clay,"$496,750"
/en/tournaments/zagreb/2276/overview,Zagreb,2009.02.02,32,Indoor,Hard,"€450,000"
/en/tournaments/rotterdam/407/overview,Rotterdam,2009.02.09,32,Indoor,Hard,"€1,445,000"
/en/tournaments/san-jose/424/overview,San Jose,2009.02.09,32,Indoor,Hard,"$600,000"
/en/tournaments/costa-do-sauipe/533/overview,Costa do Sauipe,2009.02.09,32,Outdoor,Clay,"$562,500"
/en/tournaments/memphis/402/overview,Memphis,2009.02.16,32,Indoor,Hard,"$1,226,500"
/en/tournaments/buenos-aires/506/overview,Buenos Aires,2009.02.16,32,Outdoor,Clay,"$600,000"
/en/tournaments/marseille/496/overview,Marseille,2009.02.16,32,Indoor,Hard,"€576,000"
/en/tournaments/dubai/495/overview,Dubai,2009.02.23,32,Outdoor,Hard,"$2,233,000"
/en/tournaments/acapulco/807/overview,"Acapulco, Mexico",2009.02.23,32,Outdoor,Clay,"$1,226,500"
/en/tournaments/delray-beach/499/overview,Delray Beach,2009.02.23,32,Outdoor,Hard,"$500,000"
/en/tournaments/indian-wells/404/overview,Indian Wells,2009.03.12,96,Outdoor,Hard,"$4,615,170"
/en/tournaments/miami/403/overview,Miami,2009.03.25,96,Outdoor,Hard,"$4,500,000"
/en/tournaments/houston/717/overview,Houston,2009.04.06,32,Outdoor,Clay,"$500,000"
/en/tournaments/casablanca/360/overview,Casablanca,2009.04.06,32,Outdoor,Clay,"€450,000"
/en/tournaments/monte-carlo/410/overview,Monte Carlo,2009.04.12,56,Outdoor,Clay,"€2,750,000"
/en/tournaments/barcelona/425/overview,Barcelona,2009.04.20,56,Outdoor,Clay,"€1,995,000"
/en/tournaments/rome/416/overview,Rome,2009.04.27,56,Outdoor,Clay,"€2,750,000"
/en/tournaments/estoril/468/overview,Estoril,2009.05.03,32,Outdoor,Clay,"€450,000"
